GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B22,B_B30,B_B42,B_B46,B_B50,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T13,T_T16,T_T19,T_T20,T_T22,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
012039001,1268056.4674983586,36426,FLORENCE CITY,01,039,28547685.489166122,,,,,,,779711.0965200263,,,488345.3709783323,5767810.242941563,19681549.57321077,1343975.7058437297,826904.1365725542,439100.45961917273,488345.3709783323,,,,,1992,1990,34.811850532541555,783.7172758240301,3.549957861356679,6.664048337740865
012041002,1758453.7097833226,22122,OPELIKA CITY,01,041,13852183.191070257,,,,,,,1758453.7097833226,,,,4060653.315824032,8527577.15036113,14363.099146421537,913082.7314510834,225705.8437294813,110801.05055810901,,,,,1992,1990,79.48891193306766,626.1722805835935,4.375617539393057,6.439625541837148
012042002,16414.970453053185,16901,ATHENS CITY,01,042,9526838.476690743,,,,,,16414.970453053185,,,,,1132632.9612606699,7655531.845042679,,332403.15167432703,244172.68548916615,162097.8332239002,,,,,1992,1990,0.9712425568341037,563.6848989225929,-0.029179040820914923,6.334495405519171
012043701,6155.613919894945,48,BENTON TOWN,01,043,16414.970453053185,,,,,,,,,,6155.613919894945,2051.871306631648,12311.22783978989,,,,2051.871306631648,,,,,1992,1990,128.241956664478,341.9785511052747,4.853918766017696,5.834748019029422
012045001,3646175.311884439,159789,HUNTSVILLE CITY,01,045,162395354.5633618,,,,,,,3646175.311884439,,,,32739658.56861458,115155121.47078136,2209865.3972422853,1573785.2921864742,656598.8181221274,10060325.016414972,,,,,1992,1990,22.81868784387185,1016.3112264508933,3.127579842512183,6.9239349064773705
012045801,18466.841759684834,695,OWENS CROSS ROADS TOWN,01,045,227757.71503611296,,,,,,,,,,18466.841759684834,18466.841759684834,209290.87327642812,,,,,,,,,1992,1990,26.57099533767602,327.70894249800426,3.2798202200289044,5.792125844005019
012047003,28726.198292843073,2464,GUIN CITY,01,047,297521.339461589,,,,,,,,,,28726.198292843073,244172.68548916615,,,,,53348.65397242286,,,,,1992,1990,11.658359696770727,120.74729685941112,2.4560234932193254,4.793699906024641
012048001,1241382.1405121472,14507,ALBERTVILLE CITY,01,048,10119829.28430729,,,,,,,,,,1241382.1405121472,1945173.9986868026,7821733.420879843,,178512.8036769534,112852.92186474065,61556.139198949444,,,,,1992,1990,85.57125115545234,697.5824970226298,4.449349375749416,6.54762078200281
012048005,445256.07353906764,7038,GUNTERSVILLE CITY,01,048,9126723.571897572,,,,,,,205187.13066316483,,,240068.94287590284,1165462.9021667761,6153562.048588313,1419894.9441891005,324195.6664478004,63608.01050558109,,,,,,1992,1990,63.26457424539182,1296.778001122133,4.147325523916407,7.167638006306365
012049005,7405203.545633619,34311,PRICHARD CITY,01,049,8851772.81680893,,,,,,,,,,7405203.545633619,449359.81615233095,5533896.913985555,673013.7885751806,,338558.76559422194,1856943.5325016417,,,,,1992,1990,215.82593178961903,257.9864421558372,5.374472211450939,5.552907033757252
012051001,7222586.999343402,187106,MONTGOMERY CITY,01,051,114592908.73276429,,,,,,,6254103.742613263,,,968483.256730138,23005581.08995404,77694107.02560736,,9853086.014445174,675065.6598818123,3365068.942875903,,,,,1992,1990,38.60157878070934,612.4491397002997,3.6532931766890058,6.4174659017471
012052002,1411687.458962574,48761,DECATUR CITY,01,052,41691973.07944846,,,,,,,1411687.458962574,,,,8205433.355219961,27694107.025607355,3225541.694024951,1325508.8640840447,666858.1746552857,574523.9658568616,,,,,1992,1990,28.951158896712002,855.0270314277489,3.365610234192294,6.751133084141964
012053001,1272160.210111622,4211,MARION CITY,01,053,1352183.1910702563,,,,,,,,,,1272160.210111622,114904.7931713723,908978.9888378201,,,,328299.4090610637,,,,,1992,1990,302.10406319440085,321.1073832985648,5.710771538134686,5.771775594598057
012054002,272898.8837820092,1170,CARROLLTON TOWN,01,054,207239.00196979646,,,,,,,,,,272898.8837820092,112852.92186474065,73867.36703873934,,,,20518.713066316483,,,,,1992,1990,233.24690921539246,177.12735211093715,5.452097588687429,5.176868977306935
012054004,73867.36703873934,2105,REFORM CITY,01,054,574523.9658568616,,,,,,73867.36703873934,,,,,217498.3585029547,281106.3690085358,,,,75919.23834537099,,,,,1992,1990,35.09138576662201,272.93300040706015,3.5579556805971055,5.609226345310245
012055004,141579.12015758373,13051,TROY CITY,01,055,6133043.335521997,,,,,100541.69402495076,,,,,41037.426132632965,601198.2928430729,4553102.429415627,471930.4005252791,270847.0124753776,116956.66447800395,119008.53578463559,,,,,1992,1990,10.848143449358956,469.9289966686075,2.383993954687209,6.152581612373887
012056001,41037.426132632965,6362,ROANOKE CITY,01,056,3102429.415627052,,,,6155.613919894945,,,,,,34881.81221273802,484241.628365069,2437623.112278398,,112852.92186474065,67711.7531188444,,,,,,1992,1990,6.4503970658021,487.65001817463883,1.8641416895023788,6.189597972687866
012057002,262639.52724885097,25312,PHENIX CITY,01,057,11757222.586999344,,,,,,,262639.52724885097,,,,2690003.282994091,7267728.168089298,995157.5837163494,547849.6388706501,209290.87327642812,47193.04005252791,,,,,1992,1990,10.376087517732735,464.4920427860044,2.339503881609714,6.140944427398882
012058802,385751.80564674985,4921,MOODY CITY,01,058,984898.2271831911,,,,,,,,,,385751.80564674985,104645.43663821406,720206.8286277085,,,,160045.96191726855,,,,,1992,1990,78.38890584164801,200.1418872552715,4.361682410221448,5.299026551293435
012060003,59504.267892317795,449,GAINESVILLE TOWN,01,060,84126.72357189757,,,,,,,,,,59504.267892317795,14363.099146421537,69763.62442547604,,,,,,,,,1992,1990,132.52620911429352,187.36464047193223,4.886780430501696,5.233056667219531
012060005,32829.94090610637,3530,LIVINGSTON CITY,01,060,1263952.7248850954,,,,32829.94090610637,,,,,,,225705.8437294813,1038246.881155614,,,,,,,,,1992,1990,9.300266545639198,358.06026200710915,2.230043060569916,5.880701301863654
012061005,143630.9914642154,12520,SYLACAUGA CITY,01,061,8523473.407747867,,,,,,,77971.10965200263,,,65659.88181221274,1645600.7879185819,6877872.619829285,,,,,,,,,1992,1990,11.472123918867045,680.7886108424814,2.439920085652747,6.523251848039445
012061801,45141.16874589626,436,OAK GROVE TOWN,01,061,260587.65594221934,,,,,,,,,,45141.16874589626,,250328.2994090611,,,,10259.356533158241,,,,,1992,1990,103.53479070159693,597.6781099592187,4.639907698266759,6.393052331367034
012063002,3795961.917268549,77759,TUSCALOOSA CITY,01,063,26758453.709783323,,,,,,,3795961.917268549,,,,7743762.31122784,14968401.181877874,168253.44714379514,,882304.6618516088,2995732.107682206,,,,,1992,1990,48.81701047169523,344.12034246560944,3.888078827360523,5.840991428945054
012064004,711999.343401182,13553,JASPER CITY,01,064,14049162.836506896,,,,,,,43089.297439264614,,,668910.0459619174,2314510.833880499,9504267.892317794,1573785.2921864742,219550.22980958637,285210.1116217991,151838.47669074198,,,,,1992,1990,52.534445761173316,1036.6090781750827,3.9614690641883206,6.943710163362524
012064006,55400.525279054506,240,NAUVOO TOWN,01,064,41037.426132632965,,,,,,,,,,55400.525279054506,22570.58437294813,14363.099146421537,,,,4103.742613263296,,,,,1992,1990,230.83552199606044,170.98927555263737,5.441705430919815,5.141600838469477
012066003,10259.356533158241,365,PINE APPLE TOWN,01,066,121060.40709126725,,,,,,,,,,10259.356533158241,10259.356533158241,110801.05055810901,,,,,,,,,1992,1990,28.107826118241757,331.6723481952527,3.336048047109086,5.8041475785807055
012067003,59504.267892317795,4452,HALEYVILLE CITY,01,067,906927.1175311885,,,,,,,,,,59504.267892317795,174409.0610636901,434996.7170059094,,,,297521.339461589,,,,,1992,1990,13.365738520287016,203.71229055058143,2.5926946058485156,5.31670865793974
022001002,77971.10965200263,763,SAINT PAUL CITY,02,001,295469.46815495734,,,,,,,,,,77971.10965200263,,295469.46815495734,,,,,,,,,1992,1990,102.19018303014762,387.2470093774015,4.626835616699406,5.959062756549021
022001004,98489.82271831912,3089,UNALASKA CITY,02,001,22324359.816152334,,65659.88181221274,,,,,,32829.94090610637,,,5659061.063690086,16609898.227183193,,,,55400.525279054506,,,,,1992,1990,31.88404749702788,7227.050765992986,3.4621058062467864,8.88558631574883
022001402,82074.85226526593,73,ATKA CITY,02,001,,,,,,,,,,,82074.85226526593,,,,,,,,,,,1992,1990,1124.3130447296703,,7.024927501223022,
022002001,9309340.118187789,226338,ANCHORAGE CITY-BORO,02,002,351249589.6257387,,4727511.4904793175,,695584.3729481287,1261900.8535784637,,,,,2624343.401181878,339313854.2350624,,,,,11935735.390676297,,,,,1992,1990,41.13025704118526,1551.8807695823887,3.716744031704576,7.3472228740693835
022003006,71815.4957321077,4674,BETHEL CITY,02,003,5839625.738673671,,,,,,,,,,71815.4957321077,,5839625.738673671,,,,,,,,,1992,1990,15.364889972637505,1249.3850532036097,2.7320850346480876,7.130406751808472
022003011,36933.68351936967,558,KWETHLUK CITY,02,003,,,,,,,,,,,36933.68351936967,,,,,,,,,,,1992,1990,66.18939698811768,,4.192520283772331,
022003020,20518.713066316483,420,TOKSOOK BAY CITY,02,003,22570.58437294813,,,,,,,,,,20518.713066316483,,22570.58437294813,,,,,,,,,1992,1990,48.85407872932496,53.73948660225746,3.888837869974109,3.9841480497784336
022005003,2568942.8759028236,2017,DILLINGHAM CITY,02,005,3734405.7780696,,2562787.2619829285,,,,,,,,6155.613919894945,1052609.9803020356,2681795.797767564,,,,,,,,,1992,1990,1273.645451612704,1851.465432855528,7.1496385019633095,7.523732730374107
022006002,22570.58437294813,1456,NORTH POLE CITY,02,006,2628447.1437951415,,,,,,,,,,22570.58437294813,621717.0059093895,2006730.137885752,,,,,,,,,1992,1990,15.50177498142042,1805.2521591999598,2.7409545322992166,7.49845556139758
022008001,4409471.437951412,26751,JUNEAU CITY BOROUGH,02,008,53964215.364412345,,2513542.350623769,,1690741.9566644782,,,203135.25935653318,,,2051.871306631648,32472915.298752464,19332731.45108339,890512.1470781353,,,1268056.4674983586,,,,,1992,1990,164.83389174054847,2017.2784331207188,5.104938250096999,7.609504571620344
022009001,12385095.20682863,3660,HOMER CITY,02,009,6299244.91135916,,,,,,,,,,12385095.20682863,2123686.802363756,4175558.108995404,,,,,,,,,1992,1990,3383.9057942154727,1721.1051670380218,8.126785881749806,7.450721902443308
022009003,2987524.62245568,6327,KENAI CITY,02,009,7236950.098489824,,,,,,,,36933.68351936967,,2950590.9389363104,1495814.1825344716,5741135.915955352,,,,,,,,,1992,1990,472.1866006726221,1143.8201514919904,6.157374247867224,7.042128949346645
022009004,77971.10965200263,316,SELDOVIA CITY,02,009,418581.74655285623,,,,,,,,,,77971.10965200263,,418581.74655285623,,,,,,,,,1992,1990,246.7440178860843,1324.6257802305577,5.508351434396951,7.188885268514781
022009006,441152.3309258044,3482,SOLDOTNA CITY,02,009,7360062.376887722,,,,,,,,,,441152.3309258044,1409635.5876559424,5950426.78923178,,,,,,,,,1992,1990,126.69509791091453,2113.745656774188,4.841783396057005,7.656216845461626
022010001,100541.69402495076,8263,KETCHIKAN CITY,02,010,17658404.464871965,,,,,100541.69402495076,,,,,,6857353.906762969,10441973.079448458,,,,359077.47866053844,,,,,1992,1990,12.167698659681806,2137.045197249421,2.4987847896669195,7.667179404954838
022011003,24622.45567957978,157,DEERING CITY,02,011,18466.841759684834,,,,,,,,,,24622.45567957978,,18466.841759684834,,,,,,,,,1992,1990,156.8309278954126,117.62319592155946,5.0551683326971695,4.767486260245389
022011005,32829.94090610637,317,KIVALINA CITY,02,011,28726.198292843073,,,,,,,,,,32829.94090610637,,28726.198292843073,,,,,,,,,1992,1990,103.56448235364786,90.61892205944187,4.640194436619978,4.506663043995455
022011007,63608.01050558109,2751,KOTZEBUE CITY,02,011,26085439.921208143,,57452.39658568615,,6155.613919894945,,,,,,,25654546.9468155,,,,,430892.9743926461,,,,,1992,1990,23.1217777192225,9482.166456273408,3.140774931818049,9.157168098283025
022011008,2051.871306631648,531,NOORVIK CITY,02,011,102593.56533158242,,,,,,,,,,2051.871306631648,,102593.56533158242,,,,,,,,,1992,1990,3.8641644192686404,193.20822096343204,1.3517454670155382,5.263768472443685
022012001,2051.871306631648,77,AKHIOK CITY,02,012,,,,,,,,,,,2051.871306631648,,,,,,,,,,,1992,1990,26.64767930690452,,3.282702066403793,
022012003,8207.485226526593,147,LARSEN BAY CITY,02,012,26674.32698621143,,,,,,,,,,8207.485226526593,,26674.32698621143,,,,,,,,,1992,1990,55.83323283351424,181.4580067089213,4.022369262598631,5.2010242589402775
022013002,127216.02101116219,2866,PALMER CITY,02,013,2932124.0971766254,,,,,,,,,,127216.02101116219,820748.5226526593,2111375.574523966,,,,,,,,,1992,1990,44.38800453983328,1023.0719110874478,3.7929692649144515,6.930565057799227
022014003,20518.713066316483,264,ELIM CITY,02,014,34881.81221273802,,,,,,,,,,20518.713066316483,,34881.81221273802,,,,,,,,,1992,1990,77.72239797847152,132.12807656340158,4.353143478105206,4.8837717291673775
022014007,1374753.7754432042,3500,NOME CITY,02,014,6178184.504267893,,935653.3158240316,,,,,287261.9829284308,,,151838.47669074198,3633864.084044649,2544320.420223244,,,,,,,,,1992,1990,392.7867929837726,1765.1955726479694,5.973266953164984,7.476016769261706
022014008,53348.65397242286,295,SAINT MICHAEL CITY,02,014,43089.297439264614,,,,,,,,,,53348.65397242286,,43089.297439264614,,,,,,,,,1992,1990,180.8428948217724,146.06541504835462,5.19762866993914,4.9840545696410805
022015002,49244.91135915956,3469,BARROW CITY,02,015,1153151.6743269863,,,,,,,,,,49244.91135915956,,1153151.6743269863,,,,,,,,,1992,1990,14.195708088544123,332.41616440674153,2.6529396716356732,5.806387691181419
022015004,114904.7931713723,354,NUIQSUT CITY,02,015,47193.04005252791,,,,,,,,,,114904.7931713723,,47193.04005252791,,,,,,,,,1992,1990,324.5898112185658,133.3136724647681,5.782562265858852,4.892704791052853
022015006,164149.70453053186,492,WAINWRIGHT CITY,02,015,82074.85226526593,,,,,,,,,,164149.70453053186,,82074.85226526593,,,,,,,,,1992,1990,333.6376108344144,166.8188054172072,5.810055406439051,5.116908225879105
022015601,172357.18975705846,216,ATQASUK CITY,02,015,26674.32698621143,,,,,,,,,,172357.18975705846,,26674.32698621143,,,,,,,,,1992,1990,797.9499525789744,123.49225456579364,6.682045879416626,4.816178438034849
022016001,137475.37754432042,1260,CRAIG CITY,02,016,1924655.2856204861,,137475.37754432042,,,,,,,,,398063.03348653973,1235226.5265922523,,,,291365.72554169403,,,,,1992,1990,109.10744249549239,1527.5041949368938,4.692333107702919,7.331390437318178
022016002,182616.5462902167,384,HYDABURG CITY,02,016,98489.82271831912,,162097.8332239002,,,,20518.713066316483,,,,,,98489.82271831912,,,,,,,,,1992,1990,475.56392263077265,256.483913328956,6.16450130540189,5.547065946577641
022016003,36933.68351936967,54,KASAAN CITY,02,016,,,,,,,,,,,36933.68351936967,,,,,,,,,,,1992,1990,683.9571022105494,,6.527895199589367,
022016004,2451986.2114248197,722,KLAWOCK CITY,02,016,375492.44911359163,,1879514.1168745898,,,,,,,,572472.0945502298,,375492.44911359163,,,,,,,,,1992,1990,3396.1027859069522,520.0726442016504,8.130383813730262,6.253968502206072
022016601,213394.61588969143,569,THORNE BAY CITY,02,016,186720.28890348,,,,,,,,,,213394.61588969143,,186720.28890348,,,,,,,,,1992,1990,375.034474322832,328.155165032478,5.927017953272519,5.793486560647996
022017001,3159881.812212738,8588,SITKA CITY-BOROUGH,02,017,13253036.769533817,,2306303.3486539726,,853578.4635587657,,,,,,,5396421.536441235,7596027.577150362,,,,260587.65594221934,,,,,1992,1990,367.9415244774963,1543.2040951949018,5.90792402466648,7.341616115291278
