GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B30,B_B42,B_B46,B_B50,B_B59,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T11,T_T13,T_T16,T_T19,T_T20,T_T21,T_T22,T_T27,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
50025176649,14000.0,1100.0,DOVER TOWN,50,025,4661000.0,,,,,14000.0,,,,,,4171000.0,490000.0,,,,,,,,,,,,2017,2010,12.727272727272727,4237.272727272727,2.5437471498109336,8.351675116568416
50025194169,79000.0,11679.0,BRATTLEBORO TOWN,50,025,14537000.0,,,,,,,67000.0,11000.0,,1000.0,14030000.0,,,,,,379000.0,9000.0,,,,51000.0,68000.0,2017,2010,6.76427776350715,1244.7127322544738,1.911655495170593,7.1266600451298965
50025205562,237000.0,210.0,STRATTON TOWN,50,025,2377000.0,,,,,237000.0,,,,,,1939000.0,240000.0,,,,,198000.0,,,,,,,2017,2010,1128.5714285714287,11319.047619047618,7.0287078893998,9.334242215624862
50025209681,150000.0,1833.0,WILMINGTON TOWN,50,025,3865000.0,,,,,50000.0,100000.0,,,,,3865000.0,,,,,,,,,,,,,2017,2010,81.83306055646482,2108.5651936715767,4.404681325238688,7.653762992163954
50025211883,10000.0,3077.0,WESTMINSTER TOWN,50,025,1504000.0,,,,,10000.0,,,,,,1494000.0,,,,,,,,,,,,10000.0,2017,2010,3.249918752031199,488.7877803054924,1.178629996654141,6.19192840816988
50027114435,66000.0,3464.0,WINDSOR TOWN,50,027,3784000.0,,,,,,,,,,66000.0,3627000.0,,,,,,,,,,,,157000.0,2017,2010,19.05311778290993,1092.378752886836,2.9472307513262366,6.996112939471581
50027135972,59000.0,1113.0,ROCHESTER TOWN,50,027,865000.0,,,,,59000.0,,,,,,864000.0,,,,,,,1000.0,,,,,,2017,2010,53.00988319856244,777.1787960467205,3.9704783716123115,6.655670434638472
50027140640,1789000.0,925.0,BRIDGEWATER TOWN,50,027,916000.0,,,,,21000.0,,,,,1768000.0,915000.0,,,,,,,1000.0,,,,,,2017,2010,1934.054054054054,990.2702702702703,7.567373624978431,6.897977906143842
50027209682,1747000.0,1352.0,CAVENDISH TOWN,50,027,1072000.0,,,,,,,,,,1747000.0,1071000.0,,,,,,,,,,,,1000.0,2017,2010,1292.1597633136096,792.8994082840237,7.164070332513284,6.675696364009975
5100148,15000.0,8119.0,ABINGDON TOWN,51,191,8690000.0,,,,,7000.0,,8000.0,,,,2699000.0,492000.0,,,,240000.0,4362000.0,,,,,878000.0,19000.0,2017,2010,1.847518167261978,1070.3288582337727,0.6138432072219007,6.975721224379129
5101000,46280000.0,153511.0,ALEXANDRIA CITY,51,510,590967000.0,,1252000.0,7618000.0,,,31699000.0,,2952000.0,,2759000.0,472923000.0,32361000.0,,710000.0,,3021000.0,38656000.0,,,,,33752000.0,9544000.0,2017,2010,301.4767671372084,3849.672010474819,5.70869295561012,8.255743231568315
5102040,1000.0,1671.0,APPALACHIA TOWN,51,195,476000.0,,,,,,,,,,1000.0,194000.0,125000.0,,,,61000.0,14000.0,,,,41000.0,2000.0,39000.0,2017,2010,0.5984440454817475,284.85936564931177,-0.5134222496132567,5.651995604618163
5103368,65000.0,7503.0,ASHLAND TOWN,51,085,5442000.0,,,,,39000.0,5000.0,,,,21000.0,1244000.0,515000.0,,,,250000.0,2860000.0,,,,,537000.0,36000.0,2017,2010,8.663201386112222,725.3098760495801,2.1590843293320456,6.5865989787796
5105544,399000.0,6561.0,BEDFORD TOWN,51,019,3607000.0,,46000.0,,,,73000.0,,48000.0,,232000.0,1690000.0,233000.0,,,,165000.0,1465000.0,,,,,20000.0,34000.0,2017,2010,60.81390032007316,549.7637555250724,4.107818386527123,6.309488650540798
5106968,9000.0,4300.0,BERRYVILLE TOWN,51,043,2021000.0,,,,,,,,,,9000.0,1356000.0,328000.0,,,,44000.0,8000.0,,,,,255000.0,30000.0,2017,2010,2.0930232558139537,470.0,0.7386095546367027,6.152732694704104
5107480,1286000.0,5416.0,BIG STONE GAP TOWN,51,195,2392000.0,,,,,541000.0,38000.0,,198000.0,,509000.0,1055000.0,207000.0,,,,180000.0,674000.0,,,,,276000.0,,2017,2010,237.44460856720826,441.65435745937964,5.469934369187591,6.090527579460549
5107784,1045000.0,44215.0,BLACKSBURG TOWN,51,121,18066000.0,,,,,,1045000.0,,,,,6775000.0,1799000.0,,,,311000.0,6403000.0,,,,129000.0,2467000.0,182000.0,2017,2010,23.63451317426213,408.5943684270044,3.162708066371213,6.012722899682091
5107832,311000.0,3491.0,BLACKSTONE TOWN,51,135,996000.0,,,,,151000.0,139000.0,,21000.0,,,486000.0,209000.0,,,,91000.0,30000.0,,,,,176000.0,4000.0,2017,2010,89.08622171297623,285.30507018046404,4.489604684056335,5.653559029461699
5108584,34000.0,233.0,BOONES MILL TOWN,51,067,97000.0,,,,,,34000.0,,,,,38000.0,16000.0,,,,,43000.0,,,,,,,2017,2010,145.92274678111588,416.3090128755365,4.983077350032598,6.0314278039198195
5109016,214000.0,416.0,BOYDTON TOWN,51,117,145000.0,,,,,214000.0,,,,,,96000.0,33000.0,,,,,9000.0,,,,,7000.0,,2017,2010,514.4230769230769,348.5576923076923,6.243046033742726,5.853803761141449
5109032,28000.0,543.0,BOYKINS TOWN,51,175,143000.0,,,28000.0,,,,,,,,125000.0,13000.0,,,,,,,,,,5000.0,,2017,2010,51.56537753222836,263.35174953959483,3.9428504692234054,5.573490589308109
5109816,4063000.0,17141.0,BRISTOL CITY,51,520,31133000.0,,168000.0,,,118000.0,222000.0,,2839000.0,,716000.0,18202000.0,3862000.0,,113000.0,,531000.0,7068000.0,,,,,1181000.0,176000.0,2017,2010,237.03401201796862,1816.2884312467183,5.468203641462807,7.504550374328472
5111032,66000.0,6618.0,BUENA VISTA CITY,51,530,6770000.0,,,,,,,,66000.0,,,5803000.0,717000.0,,,,,,,,,,184000.0,66000.0,2017,2010,9.972801450589301,1022.9676639468117,2.299861532527005,6.9304631564069
5112808,50000.0,1017.0,CAPE CHARLES TOWN,51,131,2001000.0,,,,,,,,,,50000.0,1326000.0,43000.0,,20000.0,,,433000.0,,,,,116000.0,63000.0,2017,2010,49.164208456243855,1967.551622418879,3.8951658883617233,7.58454521751731
5113784,2000.0,1076.0,CEDAR BLUFF TOWN,51,185,1530000.0,,,,,,,,,,2000.0,1199000.0,134000.0,,,,28000.0,117000.0,,,,,46000.0,6000.0,2017,2010,1.858736059479554,1421.9330855018588,0.6198967188203526,7.259772552646888
5114968,6207000.0,46597.0,CHARLOTTESVILLE CITY,51,540,109578000.0,,470000.0,165000.0,,,4911000.0,182000.0,185000.0,,294000.0,70966000.0,11670000.0,,,,749000.0,16593000.0,,,,,9588000.0,12000.0,2017,2010,133.20600038629095,2351.610618709359,4.8918968050367875,7.762855742043232
5115112,60000.0,475.0,CHERITON TOWN,51,131,1032000.0,,4000.0,2000.0,,,47000.0,2000.0,2000.0,,3000.0,665000.0,111000.0,,,,7000.0,158000.0,,,,,91000.0,,2017,2010,126.3157894736842,2172.6315789473683,4.838785037169597,7.683694420989004
5116000,67574000.0,235429.0,CHESAPEAKE CITY,51,550,431987000.0,1984000.0,29795000.0,,1174000.0,,17742000.0,,9695000.0,,7184000.0,325648000.0,39192000.0,,937000.0,,4415000.0,33036000.0,,,,,26127000.0,2632000.0,2017,2010,287.0249629399946,1834.8928976464242,5.659569190862176,7.514741392380067
5116512,1337000.0,2914.0,CHINCOTEAGUE TOWN,51,001,2794000.0,,,7000.0,,,493000.0,,,,837000.0,1011000.0,130000.0,,,,,1603000.0,,,,,50000.0,,2017,2010,458.8194921070693,958.8194921070693,6.12865686932893,6.865702832043894
5116608,2424000.0,21943.0,CHRISTIANSBURG TOWN,51,121,10247000.0,,,,379000.0,325000.0,1500000.0,,220000.0,,,4605000.0,1892000.0,,,,513000.0,,,,,,3237000.0,,2017,2010,110.4680308070911,466.98263683179147,4.704726165135472,6.146292076745985
5117440,433000.0,3739.0,CLIFTON FORGE TOWN,51,005,919000.0,,,,,,433000.0,,,,,575000.0,119000.0,,,,12000.0,,,,,,192000.0,21000.0,2017,2010,115.80636533832576,245.7876437550147,4.751919532007514,5.50446792636071
5118400,26000.0,3580.0,COLONIAL BEACH TOWN,51,193,5212000.0,,20000.0,,,,,,,,6000.0,4023000.0,449000.0,,,,97000.0,466000.0,,,,,156000.0,21000.0,2017,2010,7.262569832402234,1455.8659217877096,1.9827337376088732,7.2833561378321265
5118448,533000.0,17820.0,COLONIAL HEIGHTS CITY,51,570,42981000.0,,144000.0,,,,,,,,389000.0,22376000.0,17627000.0,,,,,,,,,,2685000.0,293000.0,2017,2010,29.910213243546576,2411.952861952862,3.3982000021231813,7.788192014518819
5119728,78000.0,5658.0,COVINGTON CITY,51,580,11308000.0,,78000.0,,,,,,,,,8327000.0,1244000.0,,,,125000.0,1082000.0,,,,,522000.0,8000.0,2017,2010,13.785790031813361,1998.58607281725,2.6236383538102164,7.600195245934105
5120160,279000.0,2241.0,CREWE TOWN,51,135,4899000.0,,21000.0,7000.0,,,222000.0,8000.0,8000.0,,13000.0,3153000.0,528000.0,,,,34000.0,750000.0,,,,,433000.0,1000.0,2017,2010,124.49799196787149,2186.077643908969,4.824289587002576,7.689864186819785
5121344,9690000.0,42082.0,DANVILLE CITY,51,590,51979000.0,,413000.0,,,,9277000.0,,,,,29585000.0,11570000.0,,,,,10518000.0,,,,,,306000.0,2017,2010,230.2647212584953,1235.183688988166,5.4392296090676915,7.118974974024779
5123376,522000.0,515.0,DRAKES BRANCH TOWN,51,037,87000.0,,,,,,,,,510000.0,12000.0,72000.0,15000.0,,,,,,,,,,,,2017,2010,1013.5922330097087,168.93203883495147,6.9212559662010396,5.129496496972985
5123760,676000.0,5217.0,DUMFRIES TOWN,51,153,11801000.0,,51000.0,18000.0,,,535000.0,20000.0,20000.0,,32000.0,7596000.0,1271000.0,,,,82000.0,1807000.0,,,,,1044000.0,1000.0,2017,2010,129.57638489553383,2262.0279854322407,4.864270552002709,7.724017028585493
5126496,601000.0,24013.0,FAIRFAX CITY,51,600,104130000.0,,,,,,,,,,601000.0,75138000.0,11276000.0,,,,807000.0,6784000.0,,,,,8698000.0,1427000.0,2017,2010,25.028109773872487,4336.401116062133,3.21999958416903,8.374800047157764
5127200,2067000.0,13892.0,FALLS CHURCH CITY,51,610,68423000.0,,1028000.0,,,,128000.0,,,,911000.0,54447000.0,4757000.0,,,,507000.0,4736000.0,,,,,3976000.0,,2017,2010,148.7906708897207,4925.352720990498,5.002540424799941,8.502151169516937
5127440,451000.0,8169.0,FARMVILLE TOWN,51,147,6974000.0,55000.0,,,,,,,,,396000.0,866000.0,874000.0,,,,201000.0,3517000.0,,,,,1413000.0,103000.0,2017,2010,55.20871587709634,853.715265026319,4.011120837142946,6.749597724875864
5129600,1246000.0,8490.0,FRANKLIN CITY,51,620,11984000.0,83000.0,54000.0,22000.0,,,267000.0,,820000.0,,,7250000.0,1799000.0,,,,317000.0,1640000.0,,,,,959000.0,19000.0,2017,2010,146.76089517078915,1411.542991755006,4.988804699024143,7.252438705433745
5129744,8787000.0,28118.0,FREDERICKSBURG CITY,51,630,76810000.0,,4152000.0,1000.0,,738000.0,,,1810000.0,,2086000.0,41697000.0,12785000.0,,412000.0,607000.0,522000.0,12918000.0,,,,,7071000.0,798000.0,2017,2010,312.5044455508927,2731.7021125257843,5.7446186948381275,7.912680178335012
5130208,517000.0,6914.0,GALAX CITY,51,640,9915000.0,,517000.0,,,,,,,,,4905000.0,2430000.0,,,,,1369000.0,,,,71000.0,1117000.0,23000.0,2017,2010,74.7758171825282,1434.0468614405554,4.314494533008996,7.268255699454463
5131376,636000.0,117.0,GLEN LYN TOWN,51,071,316000.0,,,,,,,,,636000.0,,310000.0,6000.0,,,,,,,,,,,,2017,2010,5435.897435897436,2700.8547008547007,8.600779907524503,7.901323557771293
5131936,255000.0,1577.0,GORDONSVILLE TOWN,51,137,751000.0,,,,,255000.0,,,,,,168000.0,442000.0,,,,41000.0,3000.0,,,,,96000.0,1000.0,2017,2010,161.69942929613188,476.2206721623335,5.085739237177525,6.165881343783234
5135000,54525000.0,136454.0,HAMPTON CITY,51,650,226369000.0,,1590000.0,1082000.0,,,37232000.0,,8972000.0,,5649000.0,166144000.0,14979000.0,,1050000.0,,4427000.0,24092000.0,,,,,13261000.0,2416000.0,2017,2010,399.5852082020315,1658.9400090873114,5.9904270295778375,7.413934128648927
5135624,7284000.0,52538.0,HARRISONBURG CITY,51,660,75879000.0,,6037000.0,,,857000.0,,,,,390000.0,38717000.0,13795000.0,,176000.0,,732000.0,14725000.0,,,,,7207000.0,527000.0,2017,2010,138.64250637633714,1444.2689101221972,4.9318987235498915,7.275358527961288
5135976,16000.0,1980.0,HAYMARKET TOWN,51,153,1687000.0,,,,,,,,,,16000.0,365000.0,105000.0,,,,317000.0,544000.0,,,,,356000.0,,2017,2010,8.080808080808081,852.020202020202,2.0894918775333373,6.747610237839524
5136008,34000.0,472.0,HAYSI TOWN,51,051,96000.0,,,,,,34000.0,,,,,31000.0,5000.0,,,,27000.0,,,,,,33000.0,,2017,2010,72.03389830508475,203.38983050847457,4.277136818012743,5.315124484864418
5136648,21000.0,24568.0,HERNDON TOWN,51,059,23916000.0,,,16000.0,,,,,,,5000.0,12617000.0,,,,,360000.0,4792000.0,,,,,5405000.0,742000.0,2017,2010,0.854770433083686,973.4614132204493,-0.1569223454150983,6.880858186862274
5137288,13000.0,96.0,HILLSBORO TOWN,51,107,240000.0,,1000.0,,,,11000.0,,,,1000.0,154000.0,26000.0,,,,2000.0,37000.0,,,,,21000.0,,2017,2010,135.41666666666666,2500.0,4.908356444975838,7.824046010856292
5137336,124000.0,2677.0,HILLSVILLE TOWN,51,035,2088000.0,,,,,94000.0,,,,,30000.0,792000.0,67000.0,,,,,841000.0,,,,,369000.0,19000.0,2017,2010,46.32050803137841,779.9775868509525,3.8355848010668216,6.659265184464314
5138424,7129000.0,22378.0,HOPEWELL CITY,51,670,36411000.0,,2740000.0,,,,183000.0,,2678000.0,,1528000.0,28645000.0,2343000.0,,,,,3197000.0,,,,,1914000.0,312000.0,2017,2010,318.5718116006792,1627.089105371347,5.763847917732099,7.394547872388942
5141832,47000.0,1227.0,KENBRIDGE TOWN,51,111,534000.0,,,,,,,,,47000.0,,157000.0,77000.0,,,,,163000.0,,,,4000.0,129000.0,4000.0,2017,2010,38.30480847595762,435.2078239608802,3.6455754359812844,6.075823673231421
5142424,317000.0,1437.0,KILMARNOCK TOWN,51,103,1897000.0,,,,,,86000.0,,,231000.0,,329000.0,175000.0,,,,162000.0,642000.0,,,,,293000.0,296000.0,2017,2010,220.59846903270702,1320.1113430758526,5.396344166780393,7.185471362838126
5143176,6000.0,589.0,LA CROSSE TOWN,51,117,207000.0,,,,,6000.0,,,,,,129000.0,52000.0,,,,,,,,,,24000.0,2000.0,2017,2010,10.186757215619695,351.44312393887947,2.3210885645586052,5.862047888595919
5144520,74000.0,1078.0,LAWRENCEVILLE TOWN,51,025,584000.0,1000.0,,,,,,,,,73000.0,485000.0,35000.0,,,,,,,,,,64000.0,,2017,2010,68.6456400742115,541.7439703153989,4.228957620717364,6.294793510341422
5144984,330000.0,51209.0,LEESBURG TOWN,51,107,27668000.0,98000.0,,,,,,,,,232000.0,14817000.0,4664000.0,,,,873000.0,6074000.0,,2000.0,,,,1238000.0,2017,2010,6.4441797340311275,540.2956511550703,1.8631773566127776,6.292116491872727
5145512,145000.0,7262.0,LEXINGTON CITY,51,678,10542000.0,,,,,,,,5000.0,,140000.0,6709000.0,3012000.0,,,,,,,,,,698000.0,123000.0,2017,2010,19.96695125309832,1451.666207656293,2.9940784694284304,7.2804672844230085
5147672,31450000.0,79812.0,LYNCHBURG CITY,51,680,124947000.0,,14916000.0,,,,7388000.0,,8293000.0,,853000.0,81061000.0,15666000.0,,711000.0,,940000.0,17007000.0,,,,,8601000.0,961000.0,2017,2010,394.0510198967574,1565.5164636896707,5.976480393038302,7.355971057280738
5148488,31000.0,220.0,MADISON TOWN,51,113,546000.0,,2000.0,1000.0,,,25000.0,1000.0,1000.0,,1000.0,351000.0,59000.0,,,,4000.0,84000.0,,,,,48000.0,,2017,2010,140.9090909090909,2481.818181818182,4.948114937114922,7.816746708374681
5148952,678000.0,41764.0,MANASSAS CITY,51,683,93305000.0,57000.0,57000.0,,,,,,,,564000.0,75857000.0,8610000.0,,,,887000.0,3518000.0,,,,,3501000.0,932000.0,2017,2010,16.234077195670913,2234.1011397375732,2.787112563512532,7.711594251539708
5148968,105000.0,15726.0,MANASSAS PARK CITY,51,685,32422000.0,,105000.0,,,,,,,,,28094000.0,2072000.0,,,,298000.0,431000.0,,,,,1257000.0,270000.0,2017,2010,6.676840900419688,2061.6812921276864,1.898644956588199,7.631277090132194
5149464,1289000.0,5957.0,MARION TOWN,51,173,1566000.0,,,,,1289000.0,,,,,,666000.0,196000.0,,,,127000.0,,,,,,577000.0,,2017,2010,216.38408594930334,262.8840020144368,5.377055004292637,5.571712877904198
5149784,7748000.0,13645.0,MARTINSVILLE CITY,51,690,16826000.0,,3613000.0,,,1813000.0,1639000.0,,,,683000.0,10332000.0,2225000.0,,,,160000.0,1850000.0,,,,,2087000.0,172000.0,2017,2010,567.8270428728472,1233.125687064859,6.341816870366585,7.117307433950457
5151512,174000.0,1315.0,MIDDLETOWN TOWN,51,069,3053000.0,,13000.0,5000.0,,,138000.0,5000.0,5000.0,,8000.0,1965000.0,329000.0,,,,21000.0,468000.0,,,,,270000.0,,2017,2010,132.319391634981,2321.6730038022815,4.885218633584802,7.75004332710515
5153992,16000.0,2042.0,MOUNT JACKSON TOWN,51,171,1339000.0,,,,,,13000.0,,,,3000.0,501000.0,128000.0,,,,218000.0,383000.0,,,,8000.0,97000.0,4000.0,2017,2010,7.835455435847209,655.7296767874633,2.0586590024973073,6.485748625948699
5155592,20000.0,152.0,NEW CASTLE TOWN,51,045,338000.0,,1000.0,1000.0,,,15000.0,1000.0,1000.0,,1000.0,218000.0,36000.0,,,,2000.0,52000.0,,,,,30000.0,,2017,2010,131.57894736842104,2223.684210526316,4.879607031689852,7.706920653618879
5155848,30000.0,2208.0,NEW MARKET TOWN,51,171,1129000.0,,,,,29000.0,,,,,1000.0,410000.0,,,,,67000.0,591000.0,,,,,60000.0,1000.0,2017,2010,13.58695652173913,511.32246376811594,2.6091102532473065,6.237000435734813
5156000,84157000.0,182385.0,NEWPORT NEWS CITY,51,700,344223000.0,,40643000.0,,3734000.0,,32877000.0,,291000.0,,6612000.0,261130000.0,25520000.0,,981000.0,,4926000.0,31180000.0,,,,,16762000.0,3724000.0,2017,2010,461.4250075389972,1887.342709104367,6.134319543531865,7.54292514472596
5157000,134583000.0,246393.0,NORFOLK CITY,51,710,395134000.0,1374000.0,60659000.0,,,4000.0,52407000.0,,2996000.0,88000.0,17055000.0,269931000.0,31185000.0,,3960000.0,,7860000.0,48065000.0,,,,,31192000.0,2941000.0,2017,2010,546.2127576676286,1603.6738056681804,6.303008565902731,7.380052404695628
5157688,2611000.0,3939.0,NORTON CITY,51,720,8339000.0,,1680000.0,30000.0,,,79000.0,,,,822000.0,3038000.0,2269000.0,,,,118000.0,1781000.0,,,,,1124000.0,9000.0,2017,2010,662.8585935516628,2117.034780401117,6.49656168471036,7.657771700098216
5159336,235000.0,1261.0,ONANCOCK TOWN,51,001,661000.0,,,,,,,,,,235000.0,441000.0,89000.0,,,,,72000.0,,,,,41000.0,18000.0,2017,2010,186.36003172085645,524.1871530531324,5.227680457161377,6.261848782868904
5161208,45000.0,2678.0,PEARISBURG TOWN,51,071,1730000.0,,,,,,,,,,45000.0,784000.0,127000.0,,,,74000.0,470000.0,,,,,251000.0,24000.0,2017,2010,16.803584764749814,646.0044809559373,2.821592242501339,6.470806440222844
5161832,8189000.0,32477.0,PETERSBURG CITY,51,730,52101000.0,,2341000.0,,,,514000.0,,4535000.0,,799000.0,40731000.0,4582000.0,,7000.0,,261000.0,2261000.0,,,,,3576000.0,683000.0,2017,2010,252.14767373833791,1604.243002740401,5.530014922774597,7.380407274919633
5161896,3000.0,219.0,PHENIX TOWN,51,037,13000.0,,,3000.0,,,,,,,,9000.0,4000.0,,,,,,,,,,,,2017,2010,13.698630136986301,59.36073059360731,2.617295837833746,4.083632906627173
5163768,1058000.0,12059.0,POQUOSON CITY,51,735,20865000.0,,308000.0,,,,741000.0,,,,9000.0,18797000.0,635000.0,,,,103000.0,736000.0,,,,,436000.0,158000.0,2017,2010,87.73530143461315,1730.2429720540674,4.474324343296789,7.456017123904197
5164000,25586000.0,96201.0,PORTSMOUTH CITY,51,740,147930000.0,,1041000.0,,,1976000.0,22569000.0,,,,,119013000.0,7316000.0,,254000.0,,3452000.0,8868000.0,,,,,6413000.0,2614000.0,2017,2010,265.96397126848996,1537.7179031403,5.583360853248952,7.338054715258253
5164272,267000.0,966.0,POUND TOWN,51,195,1705000.0,8000.0,118000.0,,5000.0,,70000.0,,38000.0,,28000.0,1286000.0,155000.0,,4000.0,,17000.0,130000.0,,,,,103000.0,10000.0,2017,2010,276.3975155279503,1765.0103519668737,5.621840103169869,7.475911834487237
5165008,54000.0,9232.0,PURCELLVILLE TOWN,51,107,8196000.0,,,,,,,,,,54000.0,3648000.0,1165000.0,,,,226000.0,1911000.0,,,,,1075000.0,171000.0,2017,2010,5.849220103986135,887.7816291161179,1.7663083367985306,6.788725799593046
5165392,1066000.0,17403.0,RADFORD CITY,51,750,10652000.0,,16000.0,,,5000.0,159000.0,,738000.0,,148000.0,7628000.0,1076000.0,,,,91000.0,1250000.0,,,,,548000.0,59000.0,2017,2010,61.25380681491697,612.0783772912716,4.115025999573753,6.416860341781786
5166928,114000.0,5504.0,RICHLANDS TOWN,51,185,900000.0,,,,,,,,,,114000.0,467000.0,,,,,,,,,,,432000.0,1000.0,2017,2010,20.712209302325583,163.5174418604651,3.030723347763453,5.096919662693268
5167000,84168000.0,220289.0,RICHMOND CITY,51,760,485001000.0,,14645000.0,,6417000.0,,62800000.0,,,,306000.0,339093000.0,59838000.0,,3288000.0,,,44647000.0,,,,,36513000.0,1622000.0,2017,2010,382.07990412594364,2201.6578222244416,5.945629759837496,7.696965911122537
5168000,25546000.0,99897.0,ROANOKE CITY,51,770,171711000.0,,1267000.0,,,,21772000.0,,609000.0,,1898000.0,113000000.0,19696000.0,,448000.0,,2268000.0,21915000.0,,,,,13388000.0,996000.0,2017,2010,255.72339509694987,1718.8804468602661,5.544096372429155,7.449428454889962
5169792,66000.0,119.0,ST CHARLES TOWN,51,105,35000.0,,,,,,66000.0,,,,,17000.0,17000.0,,,,,1000.0,,,,,,,2017,2010,554.6218487394958,294.11764705882354,6.318286527897033,5.683979847360021
5169936,246000.0,918.0,ST PAUL TOWN,51,195,2922000.0,,,4000.0,,,232000.0,10000.0,,,,2526000.0,,,,,23000.0,255000.0,,,,,117000.0,1000.0,2017,2010,267.9738562091503,3183.0065359477126,5.5908894242940095,8.065581480672291
5170000,90000.0,25432.0,SALEM CITY,51,775,57832000.0,,,,,,,,,,90000.0,39622000.0,7188000.0,,237000.0,,433000.0,3955000.0,,309000.0,,,5797000.0,291000.0,2017,2010,3.538848694558037,2273.9855300408935,1.2638014467217635,7.729289311071631
5170576,30000.0,239.0,SAXIS TOWN,51,001,530000.0,,2000.0,1000.0,,,24000.0,1000.0,1000.0,,1000.0,341000.0,57000.0,,,,4000.0,81000.0,,,,,47000.0,,2017,2010,125.52301255230125,2217.5732217573222,4.832489108712782,7.704168733596794
5170752,20000.0,132.0,SCOTTSBURG TOWN,51,083,106000.0,,,,,,,,,,20000.0,30000.0,12000.0,,,,7000.0,37000.0,,,,,20000.0,,2017,2010,151.5151515151515,803.030303030303,5.0206856299497575,6.688392450507833
5170800,27000.0,603.0,SCOTTSVILLE TOWN,51,003,302000.0,,,,,,,,,,27000.0,,155000.0,,,,64000.0,,,,,,82000.0,1000.0,2017,2010,44.776119402985074,500.8291873963516,3.8016749482592807,6.216265099629822
5173200,43000.0,8364.0,SMITHFIELD TOWN,51,093,5278000.0,,,,,43000.0,,,,,,2258000.0,368000.0,,,,184000.0,2051000.0,,,,,382000.0,35000.0,2017,2010,5.141080822572931,631.0377809660449,1.6372633341271752,6.4473657354968825
5175008,48000.0,380.0,STANARDSVILLE TOWN,51,079,867000.0,,4000.0,1000.0,,,39000.0,1000.0,1000.0,,2000.0,558000.0,93000.0,,,,6000.0,133000.0,,,,,77000.0,,2017,2010,126.3157894736842,2281.5789473684213,4.838785037169597,7.732623003042248
5175216,959000.0,24416.0,STAUNTON CITY,51,790,35582000.0,,54000.0,,,24000.0,,,,,881000.0,24766000.0,4040000.0,,,,402000.0,4058000.0,,,,,2111000.0,205000.0,2017,2010,39.277522935779814,1457.3230668414155,3.6706524197813915,7.284356515892674
5175344,57000.0,1940.0,STEPHENS CITY TOWN,51,069,621000.0,,,16000.0,,41000.0,,,,,,275000.0,120000.0,,,,117000.0,9000.0,,,,,,100000.0,2017,2010,29.38144329896907,320.10309278350513,3.3803632947593134,5.7686431088582415
5176432,15053000.0,88161.0,SUFFOLK CITY,51,800,160528000.0,1687000.0,1430000.0,,,,10434000.0,,,,1502000.0,124082000.0,13711000.0,,366000.0,,2069000.0,11144000.0,,,,,6892000.0,2264000.0,2017,2010,170.74443347965655,1820.8504894454463,5.140167897507527,7.507058972812417
5181072,2098000.0,16522.0,VIENNA TOWN,51,059,17956000.0,,,,,1909000.0,,,,,189000.0,10927000.0,1629000.0,,,,,2602000.0,,,,,2597000.0,201000.0,2017,2010,126.98220554412299,1086.7933664205302,4.844046962815929,6.9909867737615095
5181280,31000.0,8231.0,VINTON TOWN,51,161,4025000.0,,,,,,,,,,31000.0,678000.0,1432000.0,,,,178000.0,1196000.0,,,,,538000.0,3000.0,2017,2010,3.766249544405297,489.0049811687523,1.3260796904946393,6.192372675862157
5182000,121179000.0,452745.0,VIRGINIA BEACH CITY,51,810,884875000.0,,63761000.0,,2810000.0,,23626000.0,,18611000.0,,12371000.0,644378000.0,62615000.0,,7033000.0,,11113000.0,107476000.0,,,,,47010000.0,5250000.0,2017,2010,267.65397740449924,1954.4666423704293,5.589695017197868,7.577872617996257
5182384,109000.0,884.0,WAKEFIELD TOWN,51,183,1909000.0,,8000.0,3000.0,,,87000.0,3000.0,3000.0,,5000.0,1229000.0,206000.0,,,,13000.0,292000.0,,,,,169000.0,,2017,2010,123.30316742081448,2159.502262443439,4.814646098573637,7.6776330400702415
5183680,2405000.0,21491.0,WAYNESBORO CITY,51,820,35751000.0,,,,,955000.0,,44000.0,929000.0,,477000.0,21923000.0,5699000.0,,,,436000.0,5133000.0,,,,,2306000.0,254000.0,2017,2010,111.90731003675957,1663.533572193011,4.717670939696792,7.416699276915847
5186160,915000.0,15052.0,WILLIAMSBURG CITY,51,830,34142000.0,,,,,,,,727000.0,,188000.0,14574000.0,4891000.0,,,,171000.0,12352000.0,,,,,1881000.0,273000.0,2017,2010,60.78926388519798,2268.269997342546,4.107413192544331,7.726772704209507
5186720,4858000.0,27284.0,WINCHESTER CITY,51,840,68636000.0,,1034000.0,613000.0,,,,,2335000.0,,876000.0,43546000.0,13004000.0,,317000.0,,635000.0,10784000.0,,,,,332000.0,18000.0,2017,2010,178.05307139715583,2515.613546400821,5.182081659769644,7.830272007613039
5187712,12000.0,5248.0,WOODSTOCK TOWN,51,171,3250000.0,,,,,,,,,,12000.0,1124000.0,,,,,216000.0,1867000.0,,,,,,43000.0,2017,2010,2.2865853658536586,619.2835365853658,0.8270595981462124,6.428563223681995
